city,country,latitude,longitude,guid
Trudovoye,Russia,43.2998369,132.0667195,e2931a4a-4bd2-4fd8-89e2-9d67cb8754a7
Port Area,Philippines,14.5937178,120.9676054,5a56f6de-5888-425c-a57f-ed9765c0ca53
Wurno,Nigeria,13.2838698,5.4201377,8cc15f1a-5324-41ac-8285-172eb3d0f154
Aubenas,France,44.2136985,3.9996505,111a4ebe-e27f-48ff-9011-9ffecf3b795f
Boromlya,Ukraine,50.6157447,34.9855215,eab3e62d-4339-43ae-a9e0-3683cbb73ad0
Houjiagang,China,29.519664,116.854021,9baa13c7-ce46-4f2b-8dfe-f883d950e79a
Tancheng,China,34.613586,118.367215,301ef9f6-1abc-4879-9537-382b9d2b66e1
Maslovka,Russia,51.752684,36.1522509,c288619b-aeaa-4810-beee-387697c259ba
Nedryhayliv,Ukraine,50.8305647,33.8815261,17553d01-d575-44f3-812d-47130fc009e2
La Quiaca,Argentina,-34.5903621,-58.7186017,318ae58d-96f5-4755-be58-40a998887901
Zwolle,Netherlands,52.5019685,6.0684306,6ee8fbea-e267-473b-848b-3e77244d6666
Kuafeu,Indonesia,-10.0017,124.4251,7a45e807-9f56-4a90-b7df-45097657b1d4
Pasirtujuhpuluh,Indonesia,3.2443317,99.4976356,69a0000c-6e15-4904-8d65-9c6b9b94fbac
Otradnyy,Russia,55.1795454,61.3396043,e979bacd-0fb7-4583-8d95-5b6d3f9a7f3d
Maipú,Argentina,-37.9779092,-57.5709382,5bbff7b0-e4cb-40c3-a2e9-1905fd028988
Paris La Défense,France,48.891587,2.2408938,c72005db-4a5f-420c-b488-9c3b7dbf13d9
Nangen,South Korea,35.41,127.38583,a69c33df-7902-4d6c-9acf-95687a7df996
Gushan,China,25.423994,119.038321,0627d083-3ff4-486a-8d5f-ba04fe111f14
Montonggamang,Indonesia,-8.6447759,116.3751225,98a77c22-fbac-4b03-b186-db7441c88298
Mabai,China,23.546343,105.020249,8624ab05-d72d-4001-a41b-4df745ad5dc3
Trzciana,Poland,50.05998,21.8324138,0f89499d-cf47-490f-86fa-1232c887471a
Tawan tawan,Philippines,7.8182993,122.6727616,e7420c64-c472-4127-8b09-ae7363205e0e
Petit Raffray,Mauritius,-20.0207751,57.6240731,b5f08ba4-2f4c-4b58-9fd7-dd97f720ae4b
Loštice,Czech Republic,49.7446959,16.9289283,924551f3-195b-4a8d-8b13-f11c82c1496d
Rongxi,China,22.791223,110.454459,711de275-12b0-457a-a161-6e6414ccf2bf
Zhujiapu,China,38.995854,117.688815,9896cf7c-64e5-4fd9-bbd7-7f871484d505
Vinces,Ecuador,-1.553873,-79.7624177,9fae8814-e8cb-44f5-be16-d2858afe7e2e
Pimbalayan,Philippines,6.7987866,124.6192703,12529073-48a1-4796-a029-394ebcfe7bff
Halmstad,Sweden,56.7117056,12.8778046,f3fedd46-148a-4add-aa5b-3433c9ed4780
Marsada,Philippines,5.976337,121.2234268,9d026b42-58d5-4189-b202-ac84198fc952
Konstantynów,Poland,52.2060223,23.083666,02a43b5d-ace9-4312-bfd4-7701499b7362
Agía Varvára,Greece,37.9904219,23.6583002,6a467327-4244-48cf-9384-cbf150518ded
Bintuni,Indonesia,-2.0992602,133.599128,f2da2104-d182-445f-98d8-5bd1f9d3aada
Tianchi,China,42.0107787,128.0660957,c553d4dc-6678-4762-88d3-45d80f01dae4
Oganlima,Indonesia,-4.8696374,104.7112631,5a549172-5456-47d2-ae20-5e87816b41a1
Ubinskoye,Russia,55.3025486,79.6827969,9d64f1bc-8759-4ac3-b03c-79982818c10a
Černožice,Czech Republic,50.3218978,15.8753752,12140709-1da2-4a10-9e2f-f3b6ca23464e
Ku‘aydinah,Yemen,15.8,43.333333,97781c2c-dc01-41c4-a523-76fbba6d2684
Vis,Croatia,43.0602104,16.1828781,213c4729-77c9-4d06-aedb-a5115af2ca55
Hecun,China,28.663694,118.534841,1cb7cad8-5223-45ac-b5dd-98b10cb0a645
Wangyi Zhendian,China,31.325748,113.393516,607ae4ae-a0d6-40c8-88e6-0eb0a3ad1f93
Mabamba,Tanzania,-3.597311,30.5005605,4d5226ec-a8b2-42ea-8231-33e2e7688de0
Mölndal,Sweden,57.6653832,12.0310091,76000fca-9065-4fac-9440-66e083bf5d46
Hamamatsu,Japan,34.7326539,137.7446478,1f237689-16fa-47ee-9a52-b6838ccf231a
Luan Balu,Indonesia,2.6087182,96.1686077,375e58a1-ffeb-4ac8-a9d4-bbcc5ef04434
Dolisie,Republic of the Congo,-4.1956379,12.6733009,6e8be359-4691-4a54-819c-77a70bef0118
Bugko,Philippines,12.5350875,124.7907837,3772a479-818d-4dc1-8268-6068c3e21032
Cikembar,Indonesia,-6.9684303,106.8060388,d50de120-3cad-49c1-9860-77bf6c67ea22
Stříbro,Czech Republic,49.7529483,13.0041032,ef594f62-71c1-42e6-8db7-8a524580546c
Tungawan,Philippines,7.5252594,122.3617095,8fc78bd7-b5b7-4869-8d81-998f182e4991
Strel'na,Russia,59.8583045,30.0461164,50011742-4371-4d4d-9cac-4603a1a51571
Ramat HaSharon,Israel,32.137793,34.840278,5ddfe2cf-de2a-4bda-82a1-169779141083
Vladikavkaz,Russia,43.0242825,44.6896426,98abb0bb-e13f-4bc2-9090-6da2af80f7ca
Blatná,Czech Republic,49.424893,13.8817644,9fa574b4-e0f2-49a2-86de-bc657226c5f0
Estancia,Philippines,11.4693878,123.1476046,07fed36f-aa35-4ce0-a869-cdd927c07331
Taluncemara,Indonesia,-6.7597964,108.5144791,2b85f2be-eead-42f4-bb48-5d622947f2b3
Guilherand-Granges,France,44.9326194,4.8713543,4bc01872-ffd0-4134-b8d3-ca7210ae4673
Sorocaba,Brazil,-23.5015338,-47.4525944,281870ac-c219-419b-b9eb-1565382a1697
San Marcos,Peru,-12.0560257,-77.0844226,5208365e-9669-4678-adf9-f0f93efe9edc
Young America,United States,44.78,-93.91,5c0ce92e-7820-4ce5-8628-75e330f8abf2
Las Sabanas,Nicaragua,13.3406743,-86.6220546,ad911007-c63f-4315-9d46-685abcd1e0a6
Kímolos,Greece,36.8173373,24.5599015,2a1a8ce5-da5c-4879-8187-b3debc97bb19
Calingcing,Indonesia,-7.2119433,108.1591732,f90b53bd-95f5-4f8a-9301-0009b7d92ea7
Solna,Sweden,59.3525393,18.0191452,581e9651-5115-4df7-b442-eaee633e947e
Villaguay,Argentina,-38.9467974,-68.1042424,89facb3d-668f-4876-9dff-9acacd207a73
Shalazhi,Russia,43.09476,45.35898,c932b727-b624-41f0-adeb-23a01f186468
Ciodeng,Indonesia,-6.5717496,105.9494248,5ca09203-2600-40c4-ac54-7719a7b06f07
Hekou,China,22.529403,103.93935,a1b82a9e-2371-49c8-9689-7552bad496a1
Kota Kinabalu,Malaysia,5.9840985,116.0761121,68596da2-98e3-4322-8f26-2325c2cfc404
Wuyanquan,China,31.364042,108.520914,6741adf6-6a91-4655-b429-d1aefb9ff839
Hondo Valle,Dominican Republic,18.5049101,-69.8296974,33f3bfea-3de8-4f82-b12b-d09507fe8e63
Dame-Marie,Haiti,18.5614891,-74.4195864,fb604737-c6e0-4a30-8947-36359d3b5702
Heka,China,24.4670098,118.0855763,4a957865-8b22-4159-a8ae-8a38af4abc37
Woto,Indonesia,-7.524303,109.204103,8f440c39-37a7-4f7c-b79a-f8b0885dd0de
Kadusimbar,Indonesia,-6.4222,106.0889,5befef5f-86da-4668-af2e-26d945c7e637
Bhakkar,Pakistan,31.4784522,71.2845323,89e9d506-c974-4994-8b84-1e15b3ff749d
Taveiro,Portugal,40.1999522,-8.5031422,57dad758-06c2-4499-b11b-69f468419d4a
Jaru,Brazil,-10.4322235,-62.4792921,a410c89b-57db-4408-8a58-1a110bbb302e
Uurainen,Finland,62.443933,24.9756208,d187271f-1944-4565-a6d5-3e60f7ac41bf
Huacaschuque,Peru,-8.301379,-78.0084789,772a1f77-16c6-42f2-94ed-3ef9e3ec0263
Heilbronn,Germany,49.1376432,9.1776059,cf98577f-37f9-4b65-87b6-cef30bfd405e
Safi,Jordan,31.975951,35.853029,0aa92634-66a5-4aa1-929f-35a49af21d76
Tosno,Russia,59.5403823,30.8896701,9c81a2c2-1530-4eba-89ae-ccec61a313d0
Oras,Philippines,12.14428,125.450296,0488ad1c-be11-4381-aaa9-449f33fd0d7e
Gaya,Nigeria,11.862577,8.9990801,a98d0921-0586-4728-833e-09bbd9d4eed3
Songping,China,22.558237,113.95494,db124883-e1b2-42a0-b7f2-300be0404cc5
Sant Cugat Del Valles,Spain,41.4904044,2.0776887,c4e15e4c-4eab-459a-9d2a-ad6d5bc13ec1
Victoria,Grenada,12.1929841,-61.7020265,617d432b-a15a-444d-97e9-a8e94cbf514a
Futang,China,32.890479,115.814504,30849d91-f549-4e58-aab8-740ede4b46e3
Gegernoong,Indonesia,-7.3862,108.2323,9eac4f61-91e1-40cd-88ea-fbec6c71bb5f
Nangerang,Indonesia,-6.6970726,107.5357224,2abae357-a1b9-4e3a-a0d7-e4d3e2fd7257
Saint-Chamond,France,45.4699386,4.5014237,694f290f-805f-49d0-99fe-8efdd12de9c0
Tuti,Peru,-15.5319205,-71.5490271,03219324-a286-43ec-8d3d-4c4c0124d590
Licupis,Peru,-6.4240524,-79.242648,dc259ecc-3c04-4f39-aaf7-f894ad5e9c57
Moravský Písek,Czech Republic,48.9901636,17.3326946,d5fea91e-b8a2-4351-9179-4d855f72dfe7
San Andrés,Colombia,12.5084633,-81.7212616,8fbb0c26-b7e9-4ba6-8f9d-f4895266de60
Malinovskiy,Russia,61.2067486,62.8101616,cbc576cc-bf3e-4659-94a8-70dd16bb7efe
Karangtengah,Indonesia,-6.8008183,107.1781769,a13ec496-e7a7-4610-b1a9-624880858667
Jahāniān Shāh,Pakistan,24.9104797,69.3504869,c1cfdb1a-9f90-4432-89f0-f7a3a0298661
Tipitapa,Nicaragua,12.2722898,-86.0529604,b0f98c3b-4ad6-42df-8aca-eeeac119ba7f
Bunutan,Indonesia,-8.3661233,115.674668,46ba52b3-88f4-4618-918c-13c0ab60347f
Jāsim,Syria,32.9940698,36.0567202,ae1d99b0-cdd3-4c3b-9f32-ccf29055cda7
Shah Alam,Malaysia,3.0100681,101.5326734,a21326b0-3b3d-4629-b540-6a9f180944d4
Sidi Qacem,Morocco,34.2312322,-5.7194522,e2179149-499d-417d-91b4-c2aee21d7529
Naberera,Tanzania,-4.203866,36.927071,f2951e7d-f313-44ef-8283-dbfb79a48a32
Rustāq,Afghanistan,37.1091948,69.9193004,7f43d1ed-5e89-4a2e-99af-c205b6b38e79
Abonnema,Nigeria,4.7231169,6.7788461,1e63789e-dd46-48d7-be2d-ca5696c60ea3
Payaman,Indonesia,-7.4255209,110.2266293,e9329155-2aae-47a3-8d5c-72e68b320522
Toulon,France,43.1283145,5.9294606,cd43d6f9-9df5-4168-ae9c-3fe8481f67ff
Aygek,Armenia,40.1912987,44.384146,2a0d1329-91f7-4745-8127-7164d7ff242d
Don Chedi,Thailand,14.6521259,100.0135929,c2077f9a-d925-41bf-8288-a6ee793a3b72
Tomteboda,Sweden,59.3500072,18.0242499,70fed7a1-f2d2-4656-a72a-807b3046c501
Bender,Moldova,46.8318267,29.4620887,dfc5a8c1-6f56-4f53-8777-827abe68eaba
Tarbes,France,50.4734865,2.9394741,cb1c2c50-3ca4-4b55-913e-0931ac313b2f
Wanghu,China,30.661419,116.244678,d6cf5de1-e694-464d-b06c-a39787475abb
Konin,Poland,52.2572052,18.3266994,ebd7a556-13b7-47f7-ad61-b72810ffd593
Tandil,Argentina,-34.6645787,-58.5055758,6db54232-ae48-45be-b85a-a76694dd7de9
Doblas,Argentina,-34.7089038,-58.6427861,33c0810a-681c-40bf-9811-adcd6252c5dd
Kazimierz Dolny,Poland,51.3180409,21.9542482,c12bccb7-9c57-4ad1-8274-0e3ebd370955
Caldono,Colombia,2.7682671,-76.4215988,d728a825-1200-47b1-a380-5fa7436440f6
Medan,Indonesia,3.5951956,98.6722227,b580f4a8-911e-470c-a240-336ffed76510
Zhaike,China,36.292333,106.433445,6bbd20a3-a98e-4d2f-83e2-adf8dc1c35ee
Viana do Castelo,Portugal,41.6918275,-8.8344101,368a9f9b-b511-4e33-8d4e-1d729972dc80
Uppsala,Sweden,59.8668258,17.6537608,980bb15c-b179-4b62-973d-164944565797
Bollnäs,Sweden,61.3483795,16.3942685,ec671343-4413-4cda-8647-8e44937580eb
Qingyang,China,35.709077,107.643631,a36ea05a-79af-4fec-bc8c-7efb97cfc6a7
Santa Cruz de Barahona,Dominican Republic,18.2051988,-71.0924706,34a97094-4471-4c8f-8265-7923c49e408a
Šentrupert,Slovenia,45.9769612,15.0909889,fcba2051-891b-4133-b3b1-41dda370d3fd
Yujing,China,32.5741081,-117.0553896,e30dccf8-d4eb-4c08-9cec-671eb9b96f03
Tianchi,China,42.0107787,128.0660957,ea025fb6-0851-43d9-93d6-f4e49bc16cb8
Kara Suu,Kyrgyzstan,40.7084699,72.8781322,6f634690-09f5-4f8b-8297-de2550e98cea
Pekijing,Indonesia,-6.1240368,106.1009082,c0bd1b8b-cda1-4ebb-a671-c5070576e1b8
Uppsala,Sweden,59.8419074,17.5964867,7bbf8332-9109-44fc-80c9-b8d253629043
Brka,Bosnia and Herzegovina,44.8373278,18.7330664,8dfa667d-4123-4d8c-a95d-3691bc2e98e0
Dmitriyevskaya,Russia,45.6592536,40.7666934,6f5591bf-3d35-454b-a179-97e635a815c9
Qırmızı Samux,Azerbaijan,40.9392676,46.3748931,aeefc277-84c8-4e8b-a5d3-35c73e251766
Aragarças,Brazil,-15.8958471,-52.2516426,8c90a58a-34b2-44cf-8285-8b9637fa3024
Qingping,China,34.29922,108.490475,47a3af1f-ff2b-4423-b778-2074c4ffe230
Kamaishi,Japan,39.2674443,141.8622297,52bebb4b-61ce-4c7e-be6a-03fdd3ca4797
Datong,China,40.076762,113.300129,9a8363ad-4c18-4fe1-adb7-202a569c238e
Áno Sýros,Greece,37.4498962,24.9353935,08284581-0877-46c4-aa29-9eee14d37e08
La Rochelle,France,47.9318074,5.2893597,f691abce-6b2b-4912-800a-75d0a112215e
Capayán,Argentina,-28.4481029,-65.7905325,07b4e490-26ec-4ce7-86bb-03c31668567f
Snegiri,Russia,55.8874526,37.0330937,c12c91b5-3fb2-4595-89d0-7b6ab1c9f38d
Junín,Colombia,4.791028,-73.663027,326293b4-7ee8-4c46-9a0b-1815546fb5af
Nunleu,Indonesia,-9.8798746,124.6358702,ec946287-c0ce-472c-9405-9e32bcf7d908
Kawanishi,Japan,37.9092189,139.2162168,42c2f8e1-4fd0-408a-a2a9-336e657e8012
Xiangshi,China,29.514498,110.840021,b49b0865-fe37-4a13-b76d-23c0b2323b28
Carvalhos,Portugal,42.1041452,-8.24449,82cc1be3-e5de-4536-a982-5711fe36737b
Ciranca Satu,Indonesia,-7.03126,108.28306,b8377ba5-33df-4a8f-ac80-d53899db2dbb
Long Thành,Vietnam,10.7782801,106.9447146,60d08fae-d74e-42fb-81c5-12f1d7c25119
Paghmān,Afghanistan,34.5911393,68.9569399,272ce448-897b-45e0-b1d5-9ed4ac9074de
Florida,Cuba,21.5149423,-78.219132,73992d58-583b-4af6-a36a-d0ca9ff87aa9
Shido,Japan,34.3227574,134.1742831,d340038a-9b4b-4266-bb91-4edaef72a951
Maebaru,Japan,32.9901655,130.608934,e5e310e7-8b29-4945-b96e-17b336edfdf5
Manizales,Colombia,5.0792613,-75.4111644,e6dba0b0-5c74-423b-88d2-9d359daa4036
Pingdingshan,China,33.766169,113.192661,6764fa39-5173-49c7-a000-903b3acbfe61
Buenavista,Mexico,19.6267726,-99.2993504,1505881f-0028-4801-8a21-356b300d954d
Algeciras,Colombia,2.523477,-75.3156939,7ccedef1-886f-4902-8ce8-3e911918631b
Sunampe,Peru,-13.4272965,-76.1642459,725327bd-e94f-4843-92ef-590b3de0601d
Sinarharapan,Indonesia,-5.357293,104.7768894,76ff2b00-01d9-45de-ab7c-8d0c443ff309
Telsiai,Lithuania,55.984085,22.2373507,2564b03d-e710-4504-88e9-bd2c092ed51c
Tsagaandörvölj,Mongolia,45.79817,109.31826,4f3547a6-bb7d-4aa4-b8e7-15fc8317bf4f
Skála Oropoú,Greece,38.3208398,23.7900853,ccdc7fe3-5b5c-4e82-8717-eca6001f6776
Belajen,Indonesia,-3.3226005,119.8245506,d5e5f9c3-b1cc-47a1-bf8b-f65c570191ff
Jaru,Brazil,-10.4322235,-62.4792921,2317ac16-4704-4a5c-9dca-f61b57527943
Curahklapa,Indonesia,-7.837207,112.0574774,39020da8-4cd1-4581-8943-26a38991fd7c
Guinsang-an,Philippines,6.4791846,124.6644348,84dcd2fe-6767-4110-8d08-157dbdd7c389
Visby,Sweden,57.6271949,18.2940431,0813e784-8943-4104-82be-429864891fc5
Knin,Croatia,44.0407757,16.1964988,f86ffad5-d79d-40b7-86b1-a72b7855c0a3
Huimin,China,37.489877,117.509921,5d16890c-8d27-445f-9fd5-59d6659cb39d
Fuente de Oro,Colombia,3.3393833,-73.6300729,efcbe065-a00c-4bfa-b3fb-e3162550445c
Fontaínhas,Portugal,39.5530795,-8.339861,9c451a59-5554-4ebd-a4a4-9f33cfba6bb7
Tarnogskiy Gorodok,Russia,60.502878,43.5649824,7618a24a-17d2-4b7d-99f8-8b10f3a0c7e0
Kallithéa,Greece,37.955893,23.7020975,05ac1222-2925-467b-a7e9-f1eb1c1ce223
Minji,China,30.837881,114.13334,4e8c47da-ecd6-4ae2-9c99-be1349ef51a7
Guangpu,China,23.106401,113.459749,d7eeae4c-23cd-4149-9202-503ef9dbe884
Leipzig,Germany,51.3303754,12.40504,241ee4f7-9b61-465e-b230-6d3daf40c7e7
Dālbandīn,Pakistan,28.8837687,64.3855697,de9039c6-d8a0-44e1-a1d5-151e4f7df05e
Kitimat,Canada,54.0632737,-128.6369607,d6bae5be-4b8e-4258-b634-b5f37f677c04
Fenglai,China,37.810661,120.758848,51c9b6f8-91b2-4396-b336-ad408247050a
Fengpo,China,27.518353,118.038714,5cd66cdf-5899-44b5-98c6-39d7a5937c80
Grimshaw,Canada,45.0417524,-73.9260044,98917451-97bd-400d-8aa9-7fefbb69b08f
Shuhe,China,26.790544,99.816059,0fd75af8-0483-45c2-87f1-3dbea25ef005
Shangjie,China,34.80278,113.308961,1fb78d11-9606-455c-b8fa-21ac8a10620d
Zhaitou,China,38.569555,114.040348,6f3f10f5-c052-4396-bda8-57e172637dfb
Santo Tomás,Colombia,10.763286,-74.756499,6ff06ba6-e4cf-47be-a26e-d2ff6f35e4d6
Krajan Gebangan,Indonesia,-7.6752,114.0644,bae8770f-67ad-4bd3-9230-034491c387bd
Lomma,Sweden,55.6771783,13.0856744,5aeb3d33-de21-4eaf-9e09-79955328ef40
Chaiyo,Thailand,14.7147473,100.4358552,8ba51c14-2360-4ce4-8677-597c262bff95
Washington,United States,42.5420213,-91.1118075,86a9a806-141a-4c8f-9ba1-b254fc2e5e22
Hanggan,Philippines,14.5165603,121.2786716,03bcec2e-32ae-4736-814f-555b581dc0a2
Xinhua,China,38.05106,114.463347,aa98f481-68c9-4bde-a174-18c16afc58d7
Göteborg,Sweden,57.6893251,11.9388513,11cc65a2-77b7-4666-ba55-45617474dbd7
Stockholm,Sweden,47.0203207,-68.1435046,be8b8c1c-2c87-4e24-9d03-54748a70f0fd
Buenos Aires,Peru,-8.1448805,-79.0517936,d2af7cc3-b5bc-475e-828e-44a9d5155603
Hatsukaichi,Japan,34.3552212,132.336641,0bed6d31-5160-403f-8b1f-40a84048a49e
Buenavista,Mexico,19.4458447,-99.1497664,4203b03f-21e7-4c4f-9df1-9e79b8d0c687
Sapu Padidu,Philippines,5.9136754,125.2653826,5feee72d-4373-453f-b664-ddd2ba95be11
São João del Rei,Brazil,-21.0800303,-44.2039901,22b92013-fcb3-4e61-99a2-284a3477bc34
Zhong’an,China,36.498937,117.026653,517b4969-0f16-4bda-a24c-fd426ea4fb35
Lefkoniko,Cyprus,35.2687373,33.7405967,25d86980-2ad0-41e3-a63f-beaa7af0e929
Stockholm,Sweden,59.3203432,18.0667845,cdcf6312-65c2-4ccf-9820-16b591519645
Miaoling,China,42.896428,130.585349,366a3c64-8a89-451d-9c6c-5bbddefd6c05
Tópaga,Colombia,5.768717,-72.831906,6a21666a-3311-476c-91e4-0e287ac0a330
Mariposa,Peru,-11.403372,-74.752726,1b133260-b9fa-4d1c-a8f5-88242dcaa4fe
Croix,France,47.6252225,0.277316,81013947-660c-4d64-8b35-ddbaf25f5064
Mandaguari,Brazil,-23.4500163,-51.70451,3ac0f15b-a9e4-4015-a799-147006aec784
Kurlovo,Russia,55.4563422,40.6134152,05e0fa87-d60f-46db-9653-192ec294760e
Yerofey Pavlovich,Russia,53.9699233,121.9453937,3a921726-18d5-4f6a-9e92-e37c0a93d270
Rio das Pedras,Brazil,-22.8481591,-47.6063666,446b7b12-6c34-4ca0-bb95-ed567732459c
Shin’ichi,Japan,33.9352916,133.0604733,3b835dd2-3dec-4b78-85b3-77e8d106a985
Kristianstad,Sweden,56.0247998,14.162184,eefbd020-fe0f-44d5-8a2a-5151cf4b9efd
Halton,United Kingdom,53.800245,-1.48003,c6bd18e7-b64d-41e0-9bbf-7047444b1ca7
Roanne,France,45.161017,1.663862,2e051adb-66ba-4476-b7d5-8fe20e490b61
Joutseno,Finland,61.1174188,28.5010914,00616528-2d11-4923-9a99-586ba3da8d8c
Koszyce Wielkie,Poland,49.9776657,20.9421091,a694c8cf-e8a1-40e3-8b05-71cf277e8c90
Huainan,China,32.625478,116.999932,f5733d23-ff29-4727-84ee-20882b5ba20d
Avignon,France,43.8317876,4.3686291,7fca23d7-ba36-4e62-bd41-f4440e9ae6ae
Fruitvale,Canada,49.11654,-117.55222,0813e8f0-d414-41dd-801f-6004ef4d439f
Quebo,Guinea-Bissau,11.3410027,-14.935965,65a874c3-319b-4e52-a3c5-e048bd42f354
La Francia,Argentina,-34.5261401,-58.4973437,acc22ef1-5394-4f9f-9663-bf90a26fa557
Al Jīzah,Jordan,31.700896,35.9510312,50355d12-fc4a-4f4f-96fb-ae01a621989f
Zhajin,China,29.00707,114.246016,82be64b3-2da9-4c0b-aa84-98a93c8df6f2
Phú Vang,Vietnam,16.491213,107.7399345,b13b9e2f-c688-49fc-9d98-b8bde93057c3
Bozhou,China,33.844582,115.778676,0e3398d2-a0fc-462b-b2c3-f54b8d017897
Janowice,Poland,49.911732,20.8725617,c8d5f636-c814-42c5-aeff-046bbc66dc4d
Secang Barat,Indonesia,-7.823074,110.1576731,e589d871-c40e-47b9-9cd7-0c9c260a286f
Frisange,Luxembourg,49.5178845,6.190803,8c1176c1-52f2-4c8d-9912-b346f5e8a772
Soreang,Indonesia,-7.025202,107.5259078,db2583a4-b715-472d-a0b7-a6c3c5b5c12b
Neiba,Dominican Republic,18.9351075,-70.405585,bf5c5e47-6909-4bef-b411-22a76b257061
Gar,China,32.491488,80.096419,27698067-b230-4193-bd84-165ffb53d4b3
Dengmu,China,28.880867,92.836629,f3f184f6-766e-4820-9a94-6a9d41b1112d
Kahama,Tanzania,-3.837556,32.593828,11e60808-c856-4e70-8017-5f8a4b3ae2cc
Martakert,Azerbaijan,40.211601,46.8237055,546c601c-1234-41f7-b532-81310259ae0c
Huangxikou,China,27.845011,117.383641,2d5c4434-554d-45f5-99d8-d33d25f6399f
Matina,Costa Rica,10.21883,-83.274957,e8e6eed5-7c70-4480-b890-7f9ddb1f0c99
Elliot,South Africa,-31.312988,27.8370041,f4949d6d-fd83-48ee-92a3-dd1fa7c5db53
Dřiteň,Czech Republic,49.1409438,14.3459973,fadcdd21-20b3-4473-92a8-460b2193a8de
San Juan,Philippines,14.565668,121.0317737,b17b56c1-4466-4932-9ef5-3bcd433f45f8
Jindui,China,31.16899,121.424679,985ce34c-4ef0-4a13-98f0-93c03b03f8a1
Sadao,Thailand,7.2077348,100.595029,2bc9f07f-c212-470c-a753-b066c50f23bc
Paujiles,Honduras,15.6019543,-87.6112325,f2823972-4de8-46fa-9e1e-70c6188fb362
Cool űrhajó,Afghanistan,34.26545,67.34516,e07d3e50-2d0e-491d-b45e-6c36a2996382
Zaslawye,Belarus,54.0006143,27.276841,ccbbf756-1cf5-4197-85da-419a6d572c23
Lixiqiao,China,31.067673,121.567646,4828ffb1-8fed-49f2-aefb-71fc48e1d3ab
Horad Barysaw,Belarus,54.2144309,28.5084359,932eb4e8-6c16-407c-99dd-de25990ebf0d
Farīdpur,Bangladesh,23.573074,89.8258165,710a70e3-90a9-49a0-8679-4e7a7681fae1
Malšice,Czech Republic,49.363914,14.5786881,cc8368fc-8cc1-43f7-b963-5fbd865bd757
Ciracap,Indonesia,-7.3236038,106.4641459,0a6488c6-5473-433b-9d7f-ff6912edb0fc
Ermidas do Sado,Portugal,38.0068597,-8.385532,e7009d32-a976-4e35-ba0d-bc415512c9bc
La Valette-du-Var,France,43.1342238,5.997642,d5555752-0ebf-4132-b357-6d98ce4f66bb
Mangochi,Malawi,-14.4861733,35.253304,56edbf95-29ac-4816-ac85-1a9d5725d9f0
Kayan,Myanmar,16.9075213,96.5623251,c2e4a9f3-3583-42f6-b52b-562512c3a6f8
Las Vegas,Venezuela,9.5287247,-68.6290501,ea480ab9-5460-4e66-b96b-b1cb38ca3759
Barcelona,Spain,41.4378689,2.196618,99c0eb91-b9b3-4875-8e15-eeff5e5ffe57
Ulichnoye,Ukraine,49.2334774,23.6456444,4027f70e-8936-4c98-bd02-edfb871d42ab
Matango,Indonesia,-4.6633041,120.0141251,5a860f1a-c232-43f1-a9e8-a1899a14ef8e
Vilhena,Brazil,-12.7398884,-60.1422676,fb121278-0ca1-4d78-a367-3403a35b25a1
Sake,Democratic Republic of the Congo,-1.5631276,29.0518113,0066caf2-6842-47b2-8b78-0323bcd28642
Omaruru,Namibia,-21.4206681,15.9523622,d77a3212-f449-4f17-8979-482b964ebf8b
Anmore,Canada,49.2686175,-122.9364381,7edf0313-d109-4b98-823e-81ec9f44b76b
Vicente Guerrero,Mexico,23.7321074,-103.9832684,b8cffacb-b929-4622-95e9-39acf7b41076
Makin Village,Kiribati,3.1166667,172.8,b3c3f6cb-1622-4294-a091-cff53b143355
Piojó,Colombia,10.748716,-75.107922,d35d4e24-9108-48eb-886c-7e16a42c2ba6
Dayu,China,25.401313,114.362112,d2897c5e-986c-42af-821d-2dfc6bfc7e76
Borlänge,Sweden,60.4741704,15.4902722,3e974d56-7b49-49cd-aeb8-9d0ab337e811
Mudian,China,47.011607,90.451789,cb601aff-7080-4d5f-9c98-4e1633a7b8bb
Karakol,Kyrgyzstan,42.4782102,78.3955986,88d3e12d-c2c0-4c71-82ed-cd1f16401f59
T’ongch’ŏn-ŭp,North Korea,38.95389,127.89167,8e15b02d-f6a7-4a0f-a53c-9a0cf9dbc828
Loreto,Philippines,14.657758,120.9888316,c08e5db9-b8d1-4517-9207-c568e56a32ac
Shibata,Japan,34.705939,135.4972513,7cf37916-eda4-4a03-a15d-c38db56466d1
Souq Larb’a al Gharb,Morocco,34.68664,-6.00272,57333ca1-7311-4d33-b592-4f562effd3c6
Akune,Japan,31.9500532,130.2373477,7b3014b6-22bf-4d66-9b0f-47fdd7fa813a
Sumberagung,Indonesia,-8.557437,114.0369075,8233eef9-3269-4211-a8c2-ea53156ec6b1
Remas,Albania,40.888872,19.5181312,349b1075-ae04-4f0f-bb22-8b5f75dece84
Korsze,Poland,54.16967,21.13909,ca241941-51cc-4d91-90fb-26fa0486ac00
Qarqīn,Afghanistan,37.4202216,66.0195894,66cea315-c6dd-48bb-82bd-35653d742b03
Pasiragung,Indonesia,-7.0773485,108.4602464,6a006e11-60f9-4551-887f-59dc5b0f2eb2
Valvedditturai,Sri Lanka,9.7998986,80.1489188,b0854059-3e4b-4692-a30f-dff64c8a20e9
